_id,median_max_forward,median_max_reverse,plc,time
63204db124b2e737c99015b2,232.4,193.2,53,2022-09-13T17:30:24.000Z
63204db224b2e737c99015b4,237.2,194,54,2022-09-13T17:30:25.000Z
63204db224b2e737c99015b6,-1,-1,56,2022-09-13T17:30:26.000Z
63204db224b2e737c99015b8,-1,-1,57,2022-09-13T17:30:26.000Z
63205bb824b2e737c99015cf,179.1,155.4,43,2022-09-13T18:30:15.000Z
63205bba24b2e737c99015d1,171.9,147.9,44,2022-09-13T18:30:16.000Z
632069bf24b2e737c99015dd,-1,-1,2,2022-09-13T19:30:07.000Z
632069bf24b2e737c99015df,-1,-1,4,2022-09-13T19:30:07.000Z
632069bf24b2e737c99015e1,-1,-1,5,2022-09-13T19:30:07.000Z
632069c024b2e737c99015e3,-1,-1,7,2022-09-13T19:30:07.000Z
632069c124b2e737c99015e5,24.6,15,9,2022-09-13T19:30:08.000Z
632069c224b2e737c99015e7,-1,-1,17,2022-09-13T19:30:10.000Z
632069c424b2e737c99015eb,-1,-1,8,2022-09-13T19:30:12.000Z
632069c524b2e737c99015ed,-1,-1,14,2022-09-13T19:30:12.000Z
632069c524b2e737c99015f0,-1,-1,22,2022-09-13T19:30:13.000Z
632069c624b2e737c99015f2,-1,-1,24,2022-09-13T19:30:13.000Z
632069c624b2e737c99015f4,-1,-1,25,2022-09-13T19:30:14.000Z
632069c624b2e737c99015f6,-1,-1,28,2022-09-13T19:30:14.000Z
632069c824b2e737c99015fb,-1,-1,37,2022-09-13T19:30:16.000Z
632069c824b2e737c99015fd,-1,-1,38,2022-09-13T19:30:16.000Z
632069ca24b2e737c9901600,179.1,155.4,43,2022-09-13T19:30:17.000Z
632069cc24b2e737c9901602,171.9,147.9,44,2022-09-13T19:30:18.000Z
632069cc24b2e737c9901604,-1,-1,45,2022-09-13T19:30:20.000Z
632069cc24b2e737c9901606,-1,-1,46,2022-09-13T19:30:20.000Z
632069ce24b2e737c990160a,-1,-1,50,2022-09-13T19:30:22.000Z
632069ce24b2e737c990160c,-1,-1,51,2022-09-13T19:30:22.000Z
632069d024b2e737c9901610,-1,-1,56,2022-09-13T19:30:24.000Z
632069d024b2e737c9901612,-1,-1,57,2022-09-13T19:30:24.000Z
632077cf24b2e737c9901614,-1,-1,2,2022-09-13T20:30:07.000Z
632077cf24b2e737c9901616,-1,-1,4,2022-09-13T20:30:07.000Z
632077cf24b2e737c9901618,-1,-1,5,2022-09-13T20:30:07.000Z
632077d024b2e737c990161a,-1,-1,7,2022-09-13T20:30:07.000Z
632077d124b2e737c990161c,24.6,15,9,2022-09-13T20:30:08.000Z
632077d224b2e737c990161e,-1,-1,17,2022-09-13T20:30:09.000Z
632077d324b2e737c9901622,-1,-1,8,2022-09-13T20:30:11.000Z
632077d424b2e737c9901624,-1,-1,14,2022-09-13T20:30:12.000Z
632077d524b2e737c9901627,-1,-1,22,2022-09-13T20:30:13.000Z
632077d524b2e737c9901629,-1,-1,24,2022-09-13T20:30:13.000Z
632077d524b2e737c990162b,-1,-1,25,2022-09-13T20:30:13.000Z
632077d524b2e737c990162d,-1,-1,28,2022-09-13T20:30:13.000Z
632077d724b2e737c9901632,-1,-1,37,2022-09-13T20:30:15.000Z
632077d724b2e737c9901634,-1,-1,38,2022-09-13T20:30:15.000Z
632077da24b2e737c9901637,179.1,155.4,43,2022-09-13T20:30:16.000Z
632077db24b2e737c9901639,171.9,147.9,44,2022-09-13T20:30:18.000Z
632077db24b2e737c990163b,-1,-1,45,2022-09-13T20:30:19.000Z
632077db24b2e737c990163d,-1,-1,46,2022-09-13T20:30:19.000Z
632077dd24b2e737c9901641,-1,-1,50,2022-09-13T20:30:21.000Z
632077dd24b2e737c9901643,-1,-1,51,2022-09-13T20:30:21.000Z
632077df24b2e737c9901647,-1,-1,56,2022-09-13T20:30:23.000Z
632077df24b2e737c9901649,-1,-1,57,2022-09-13T20:30:23.000Z
632085df24b2e737c990164b,-1,-1,2,2022-09-13T21:30:07.000Z
632085df24b2e737c990164d,-1,-1,4,2022-09-13T21:30:07.000Z
632085df24b2e737c990164f,-1,-1,5,2022-09-13T21:30:07.000Z
632085e024b2e737c9901651,-1,-1,7,2022-09-13T21:30:07.000Z
632085e224b2e737c9901653,24.6,15,9,2022-09-13T21:30:08.000Z
632085e224b2e737c9901655,-1,-1,17,2022-09-13T21:30:10.000Z
632085e424b2e737c9901659,-1,-1,8,2022-09-13T21:30:12.000Z
632085e524b2e737c990165b,-1,-1,14,2022-09-13T21:30:12.000Z
632085e624b2e737c990165e,-1,-1,22,2022-09-13T21:30:13.000Z
632085e624b2e737c9901660,-1,-1,24,2022-09-13T21:30:14.000Z
632085e624b2e737c9901662,-1,-1,25,2022-09-13T21:30:14.000Z
632085e624b2e737c9901664,-1,-1,28,2022-09-13T21:30:14.000Z
632085e824b2e737c9901669,-1,-1,37,2022-09-13T21:30:16.000Z
632085e824b2e737c990166b,-1,-1,38,2022-09-13T21:30:16.000Z
632085eb24b2e737c990166e,179.1,155.4,43,2022-09-13T21:30:17.000Z
632085ed24b2e737c9901670,171.9,147.9,44,2022-09-13T21:30:19.000Z
632085ed24b2e737c9901672,-1,-1,45,2022-09-13T21:30:21.000Z
632085ed24b2e737c9901674,-1,-1,46,2022-09-13T21:30:21.000Z
632085ef24b2e737c9901678,-1,-1,50,2022-09-13T21:30:23.000Z
632085ef24b2e737c990167a,-1,-1,51,2022-09-13T21:30:23.000Z
632085f124b2e737c990167e,-1,-1,56,2022-09-13T21:30:25.000Z
632085f124b2e737c9901680,-1,-1,57,2022-09-13T21:30:25.000Z
632093ef24b2e737c9901682,-1,-1,2,2022-09-13T22:30:07.000Z
632093ef24b2e737c9901684,-1,-1,4,2022-09-13T22:30:07.000Z
632093ef24b2e737c9901686,-1,-1,5,2022-09-13T22:30:07.000Z
632093f024b2e737c9901688,-1,-1,7,2022-09-13T22:30:07.000Z
632093f124b2e737c990168a,24.6,15,9,2022-09-13T22:30:08.000Z
632093f224b2e737c990168c,-1,-1,17,2022-09-13T22:30:09.000Z
632093f424b2e737c9901690,-1,-1,8,2022-09-13T22:30:11.000Z
632093f424b2e737c9901692,-1,-1,14,2022-09-13T22:30:12.000Z
632093f524b2e737c9901695,-1,-1,22,2022-09-13T22:30:13.000Z
632093f524b2e737c9901697,-1,-1,24,2022-09-13T22:30:13.000Z
632093f524b2e737c9901699,-1,-1,25,2022-09-13T22:30:13.000Z
632093f524b2e737c990169b,-1,-1,28,2022-09-13T22:30:13.000Z
632093f824b2e737c99016a0,-1,-1,37,2022-09-13T22:30:15.000Z
632093f824b2e737c99016a2,-1,-1,38,2022-09-13T22:30:16.000Z
632093fa24b2e737c99016a5,179.1,155.4,43,2022-09-13T22:30:16.000Z
632093fb24b2e737c99016a7,171.9,147.9,44,2022-09-13T22:30:18.000Z
632093fb24b2e737c99016a9,-1,-1,45,2022-09-13T22:30:19.000Z
632093fc24b2e737c99016ab,-1,-1,46,2022-09-13T22:30:19.000Z
632093fd24b2e737c99016af,-1,-1,50,2022-09-13T22:30:21.000Z
632093fd24b2e737c99016b1,-1,-1,51,2022-09-13T22:30:21.000Z
632093ff24b2e737c99016b5,-1,-1,56,2022-09-13T22:30:23.000Z
632093ff24b2e737c99016b7,-1,-1,57,2022-09-13T22:30:23.000Z
6320a1ff24b2e737c99016b9,-1,-1,2,2022-09-13T23:30:07.000Z
6320a1ff24b2e737c99016bb,-1,-1,4,2022-09-13T23:30:07.000Z
6320a1ff24b2e737c99016bd,-1,-1,5,2022-09-13T23:30:07.000Z
6320a20024b2e737c99016bf,-1,-1,7,2022-09-13T23:30:07.000Z
6320a20224b2e737c99016c1,24.6,15,9,2022-09-13T23:30:08.000Z
6320a20224b2e737c99016c3,-1,-1,17,2022-09-13T23:30:10.000Z
6320a20424b2e737c99016c7,-1,-1,8,2022-09-13T23:30:12.000Z
6320a20524b2e737c99016c9,-1,-1,14,2022-09-13T23:30:12.000Z
6320a20524b2e737c99016cc,-1,-1,22,2022-09-13T23:30:13.000Z
6320a20524b2e737c99016ce,-1,-1,24,2022-09-13T23:30:13.000Z
6320a20624b2e737c99016d0,-1,-1,25,2022-09-13T23:30:14.000Z
6320a20624b2e737c99016d2,-1,-1,28,2022-09-13T23:30:14.000Z
6320a20824b2e737c99016d7,-1,-1,37,2022-09-13T23:30:16.000Z
6320a20824b2e737c99016d9,-1,-1,38,2022-09-13T23:30:16.000Z
6320a20b24b2e737c99016dc,179.1,155.4,43,2022-09-13T23:30:17.000Z
6320a20c24b2e737c99016de,171.9,147.9,44,2022-09-13T23:30:19.000Z
6320a20d24b2e737c99016e0,-1,-1,45,2022-09-13T23:30:21.000Z
6320a20d24b2e737c99016e2,-1,-1,46,2022-09-13T23:30:21.000Z
6320a20e24b2e737c99016e6,-1,-1,50,2022-09-13T23:30:22.000Z
6320a20f24b2e737c99016e8,-1,-1,51,2022-09-13T23:30:22.000Z
6320a21024b2e737c99016ec,-1,-1,56,2022-09-13T23:30:24.000Z
6320a21024b2e737c99016ee,-1,-1,57,2022-09-13T23:30:24.000Z
6320b01024b2e737c99016f0,-1,-1,2,2022-09-14T00:30:08.000Z
6320b01024b2e737c99016f2,-1,-1,4,2022-09-14T00:30:08.000Z
6320b01024b2e737c99016f4,-1,-1,5,2022-09-14T00:30:08.000Z
6320b01024b2e737c99016f6,-1,-1,7,2022-09-14T00:30:08.000Z
6320b01024b2e737c99016fa,-1,-1,17,2022-09-14T00:30:08.000Z
6320b01224b2e737c99016fe,-1,-1,8,2022-09-14T00:30:10.000Z
6320b01224b2e737c9901700,-1,-1,14,2022-09-14T00:30:10.000Z
6320b01324b2e737c9901703,-1,-1,22,2022-09-14T00:30:11.000Z
6320b01324b2e737c9901705,-1,-1,24,2022-09-14T00:30:11.000Z
6320b01324b2e737c9901707,-1,-1,25,2022-09-14T00:30:11.000Z
6320b01324b2e737c9901709,-1,-1,28,2022-09-14T00:30:11.000Z
6320b01524b2e737c990170e,-1,-1,37,2022-09-14T00:30:13.000Z
6320b01624b2e737c9901710,-1,-1,38,2022-09-14T00:30:13.000Z
6320b01824b2e737c9901713,179.1,155.4,43,2022-09-14T00:30:14.000Z
6320b01924b2e737c9901715,171.9,147.9,44,2022-09-14T00:30:16.000Z
6320b01924b2e737c9901717,-1,-1,45,2022-09-14T00:30:17.000Z
6320b01a24b2e737c9901719,-1,-1,46,2022-09-14T00:30:17.000Z
6320b01b24b2e737c990171d,-1,-1,50,2022-09-14T00:30:19.000Z
6320b01b24b2e737c990171f,-1,-1,51,2022-09-14T00:30:19.000Z
6320b01d24b2e737c9901723,-1,-1,56,2022-09-14T00:30:21.000Z
6320b01d24b2e737c9901725,-1,-1,57,2022-09-14T00:30:21.000Z
6320be1f24b2e737c9901727,-1,-1,2,2022-09-14T01:30:07.000Z
6320be1f24b2e737c9901729,-1,-1,4,2022-09-14T01:30:07.000Z
6320be1f24b2e737c990172b,-1,-1,5,2022-09-14T01:30:07.000Z
6320be2024b2e737c990172d,-1,-1,7,2022-09-14T01:30:07.000Z
6320be2024b2e737c9901731,-1,-1,17,2022-09-14T01:30:08.000Z
6320be2124b2e737c9901735,-1,-1,8,2022-09-14T01:30:09.000Z
6320be2124b2e737c9901737,-1,-1,14,2022-09-14T01:30:09.000Z
6320be2224b2e737c990173a,-1,-1,22,2022-09-14T01:30:10.000Z
6320be2224b2e737c990173c,-1,-1,24,2022-09-14T01:30:10.000Z
6320be2224b2e737c990173e,-1,-1,25,2022-09-14T01:30:10.000Z
6320be2324b2e737c9901740,-1,-1,28,2022-09-14T01:30:10.000Z
6320be2524b2e737c9901745,-1,-1,37,2022-09-14T01:30:13.000Z
6320be2524b2e737c9901747,-1,-1,38,2022-09-14T01:30:13.000Z
6320be2724b2e737c990174a,179.1,155.4,43,2022-09-14T01:30:14.000Z
6320be2924b2e737c990174c,171.9,147.9,44,2022-09-14T01:30:16.000Z
6320be2924b2e737c990174e,-1,-1,45,2022-09-14T01:30:17.000Z
6320be2924b2e737c9901750,-1,-1,46,2022-09-14T01:30:17.000Z
6320be2b24b2e737c9901754,-1,-1,50,2022-09-14T01:30:19.000Z
6320be2b24b2e737c9901756,-1,-1,51,2022-09-14T01:30:19.000Z
6320be2d24b2e737c990175a,-1,-1,56,2022-09-14T01:30:21.000Z
6320be2d24b2e737c990175c,-1,-1,57,2022-09-14T01:30:21.000Z
6320cc2f24b2e737c990175e,-1,-1,2,2022-09-14T02:30:07.000Z
6320cc2f24b2e737c9901760,-1,-1,4,2022-09-14T02:30:07.000Z
6320cc2f24b2e737c9901762,-1,-1,5,2022-09-14T02:30:07.000Z
6320cc3024b2e737c9901764,-1,-1,7,2022-09-14T02:30:07.000Z
6320cc3024b2e737c9901768,-1,-1,17,2022-09-14T02:30:08.000Z
6320cc3224b2e737c990176c,-1,-1,8,2022-09-14T02:30:09.000Z
6320cc3224b2e737c990176e,-1,-1,14,2022-09-14T02:30:10.000Z
6320cc3224b2e737c9901771,-1,-1,22,2022-09-14T02:30:10.000Z
6320cc3324b2e737c9901773,-1,-1,24,2022-09-14T02:30:10.000Z
6320cc3324b2e737c9901775,-1,-1,25,2022-09-14T02:30:11.000Z
6320cc3324b2e737c9901777,-1,-1,28,2022-09-14T02:30:11.000Z
6320cc3524b2e737c990177c,-1,-1,37,2022-09-14T02:30:13.000Z
6320cc3524b2e737c990177e,-1,-1,38,2022-09-14T02:30:13.000Z
6320cc3824b2e737c9901781,179.1,155.4,43,2022-09-14T02:30:14.000Z
6320cc3924b2e737c9901783,171.9,147.9,44,2022-09-14T02:30:16.000Z
6320cc3a24b2e737c9901785,-1,-1,45,2022-09-14T02:30:18.000Z
6320cc3a24b2e737c9901787,-1,-1,46,2022-09-14T02:30:18.000Z
6320cc3b24b2e737c990178b,-1,-1,50,2022-09-14T02:30:19.000Z
6320cc3c24b2e737c990178d,-1,-1,51,2022-09-14T02:30:19.000Z
6320cc3d24b2e737c9901791,-1,-1,56,2022-09-14T02:30:21.000Z
6320cc3d24b2e737c9901793,-1,-1,57,2022-09-14T02:30:21.000Z
6320da3f24b2e737c9901795,-1,-1,2,2022-09-14T03:30:07.000Z
6320da3f24b2e737c9901797,-1,-1,4,2022-09-14T03:30:07.000Z
6320da3f24b2e737c9901799,-1,-1,5,2022-09-14T03:30:07.000Z
6320da4024b2e737c990179b,-1,-1,7,2022-09-14T03:30:07.000Z
6320da4024b2e737c990179f,-1,-1,17,2022-09-14T03:30:08.000Z
6320da4224b2e737c99017a3,-1,-1,8,2022-09-14T03:30:09.000Z
6320da4224b2e737c99017a5,-1,-1,14,2022-09-14T03:30:10.000Z
6320da4224b2e737c99017a8,-1,-1,22,2022-09-14T03:30:10.000Z
6320da4324b2e737c99017aa,-1,-1,24,2022-09-14T03:30:11.000Z
6320da4324b2e737c99017ac,-1,-1,25,2022-09-14T03:30:11.000Z
6320da4324b2e737c99017ae,-1,-1,28,2022-09-14T03:30:11.000Z
6320da4524b2e737c99017b3,-1,-1,37,2022-09-14T03:30:13.000Z
6320da4524b2e737c99017b5,-1,-1,38,2022-09-14T03:30:13.000Z
6320da4824b2e737c99017b8,179.1,155.4,43,2022-09-14T03:30:14.000Z
6320da4924b2e737c99017ba,171.9,147.9,44,2022-09-14T03:30:16.000Z
6320da4a24b2e737c99017bc,-1,-1,45,2022-09-14T03:30:17.000Z
6320da4a24b2e737c99017be,-1,-1,46,2022-09-14T03:30:18.000Z
6320da4b24b2e737c99017c2,-1,-1,50,2022-09-14T03:30:19.000Z
6320da4b24b2e737c99017c4,-1,-1,51,2022-09-14T03:30:19.000Z
6320da4d24b2e737c99017c8,-1,-1,56,2022-09-14T03:30:21.000Z
6320da4d24b2e737c99017ca,-1,-1,57,2022-09-14T03:30:21.000Z
6320e84f24b2e737c99017cc,-1,-1,2,2022-09-14T04:30:07.000Z
6320e84f24b2e737c99017ce,-1,-1,4,2022-09-14T04:30:07.000Z
6320e84f24b2e737c99017d0,-1,-1,5,2022-09-14T04:30:07.000Z
6320e85024b2e737c99017d2,-1,-1,7,2022-09-14T04:30:07.000Z
6320e85024b2e737c99017d6,-1,-1,17,2022-09-14T04:30:08.000Z
6320e85224b2e737c99017da,-1,-1,8,2022-09-14T04:30:10.000Z
6320e85224b2e737c99017dc,-1,-1,14,2022-09-14T04:30:10.000Z
6320e85224b2e737c99017df,-1,-1,22,2022-09-14T04:30:10.000Z
6320e85324b2e737c99017e1,-1,-1,24,2022-09-14T04:30:11.000Z
6320e85324b2e737c99017e3,-1,-1,25,2022-09-14T04:30:11.000Z
6320e85324b2e737c99017e5,-1,-1,28,2022-09-14T04:30:11.000Z
6320e85524b2e737c99017ea,-1,-1,37,2022-09-14T04:30:13.000Z
6320e85524b2e737c99017ec,-1,-1,38,2022-09-14T04:30:13.000Z
6320e85824b2e737c99017ef,179.1,155.4,43,2022-09-14T04:30:14.000Z
6320e85924b2e737c99017f1,171.9,147.9,44,2022-09-14T04:30:16.000Z
6320e85a24b2e737c99017f3,-1,-1,45,2022-09-14T04:30:18.000Z
6320e85a24b2e737c99017f5,-1,-1,46,2022-09-14T04:30:18.000Z
6320e85c24b2e737c99017f9,-1,-1,50,2022-09-14T04:30:19.000Z
6320e85c24b2e737c99017fb,-1,-1,51,2022-09-14T04:30:20.000Z
6320e85d24b2e737c99017ff,-1,-1,56,2022-09-14T04:30:21.000Z
6320e85e24b2e737c9901801,-1,-1,57,2022-09-14T04:30:21.000Z
6320f65f24b2e737c9901803,-1,-1,2,2022-09-14T05:30:07.000Z
6320f65f24b2e737c9901805,-1,-1,4,2022-09-14T05:30:07.000Z
6320f65f24b2e737c9901807,-1,-1,5,2022-09-14T05:30:07.000Z
6320f66024b2e737c9901809,-1,-1,7,2022-09-14T05:30:07.000Z
6320f66024b2e737c990180d,-1,-1,17,2022-09-14T05:30:08.000Z
6320f66224b2e737c9901811,-1,-1,8,2022-09-14T05:30:10.000Z
6320f66224b2e737c9901813,-1,-1,14,2022-09-14T05:30:10.000Z
6320f66224b2e737c9901816,-1,-1,22,2022-09-14T05:30:10.000Z
6320f66324b2e737c9901818,-1,-1,24,2022-09-14T05:30:11.000Z
6320f66324b2e737c990181a,-1,-1,25,2022-09-14T05:30:11.000Z
6320f66324b2e737c990181c,-1,-1,28,2022-09-14T05:30:11.000Z
6320f66524b2e737c9901821,-1,-1,37,2022-09-14T05:30:13.000Z
6320f66624b2e737c9901823,-1,-1,38,2022-09-14T05:30:13.000Z
6320f66824b2e737c9901826,179.1,155.4,43,2022-09-14T05:30:14.000Z
6320f66a24b2e737c9901828,171.9,147.9,44,2022-09-14T05:30:16.000Z
6320f66a24b2e737c990182a,-1,-1,45,2022-09-14T05:30:18.000Z
6320f66a24b2e737c990182c,-1,-1,46,2022-09-14T05:30:18.000Z
6320f66c24b2e737c9901830,-1,-1,50,2022-09-14T05:30:20.000Z
6320f66c24b2e737c9901832,-1,-1,51,2022-09-14T05:30:20.000Z
6320f66d24b2e737c9901836,-1,-1,56,2022-09-14T05:30:21.000Z
6320f66d24b2e737c9901838,-1,-1,57,2022-09-14T05:30:21.000Z
6321046f24b2e737c990183a,-1,-1,2,2022-09-14T06:30:07.000Z
6321046f24b2e737c990183c,-1,-1,4,2022-09-14T06:30:07.000Z
6321046f24b2e737c990183e,-1,-1,5,2022-09-14T06:30:07.000Z
6321047024b2e737c9901840,-1,-1,7,2022-09-14T06:30:07.000Z
6321047024b2e737c9901844,-1,-1,17,2022-09-14T06:30:08.000Z
6321047224b2e737c9901848,-1,-1,8,2022-09-14T06:30:09.000Z
6321047224b2e737c990184a,-1,-1,14,2022-09-14T06:30:10.000Z
6321047224b2e737c990184d,-1,-1,22,2022-09-14T06:30:10.000Z
6321047324b2e737c990184f,-1,-1,24,2022-09-14T06:30:10.000Z
6321047324b2e737c9901851,-1,-1,25,2022-09-14T06:30:11.000Z
6321047324b2e737c9901853,-1,-1,28,2022-09-14T06:30:11.000Z
6321047524b2e737c9901858,-1,-1,37,2022-09-14T06:30:13.000Z
6321047524b2e737c990185a,-1,-1,38,2022-09-14T06:30:13.000Z
6321047824b2e737c990185d,179.1,155.4,43,2022-09-14T06:30:14.000Z
6321047924b2e737c990185f,171.9,147.9,44,2022-09-14T06:30:16.000Z
6321047924b2e737c9901861,-1,-1,45,2022-09-14T06:30:17.000Z
6321047a24b2e737c9901863,-1,-1,46,2022-09-14T06:30:17.000Z
6321047b24b2e737c9901867,-1,-1,50,2022-09-14T06:30:19.000Z
6321047b24b2e737c9901869,-1,-1,51,2022-09-14T06:30:19.000Z
6321047d24b2e737c990186d,-1,-1,56,2022-09-14T06:30:21.000Z
6321047d24b2e737c990186f,-1,-1,57,2022-09-14T06:30:21.000Z
6321127f24b2e737c9901871,-1,-1,2,2022-09-14T07:30:07.000Z
6321127f24b2e737c9901873,-1,-1,4,2022-09-14T07:30:07.000Z
6321127f24b2e737c9901875,-1,-1,5,2022-09-14T07:30:07.000Z
6321128024b2e737c9901877,-1,-1,7,2022-09-14T07:30:07.000Z
6321128024b2e737c990187b,-1,-1,17,2022-09-14T07:30:08.000Z
6321128224b2e737c990187f,-1,-1,8,2022-09-14T07:30:10.000Z
6321128224b2e737c9901881,-1,-1,14,2022-09-14T07:30:10.000Z
6321128324b2e737c9901884,-1,-1,22,2022-09-14T07:30:10.000Z
6321128324b2e737c9901886,-1,-1,24,2022-09-14T07:30:11.000Z
6321128324b2e737c9901888,-1,-1,25,2022-09-14T07:30:11.000Z
6321128324b2e737c990188a,-1,-1,28,2022-09-14T07:30:11.000Z
6321128524b2e737c990188f,-1,-1,37,2022-09-14T07:30:13.000Z
6321128524b2e737c9901891,-1,-1,38,2022-09-14T07:30:13.000Z
6321128824b2e737c9901894,179.1,155.4,43,2022-09-14T07:30:14.000Z
6321128924b2e737c9901896,171.9,147.9,44,2022-09-14T07:30:16.000Z
6321128a24b2e737c9901898,-1,-1,45,2022-09-14T07:30:18.000Z
6321128a24b2e737c990189a,-1,-1,46,2022-09-14T07:30:18.000Z
6321128b24b2e737c990189e,-1,-1,50,2022-09-14T07:30:19.000Z
6321128b24b2e737c99018a0,-1,-1,51,2022-09-14T07:30:19.000Z
6321128d24b2e737c99018a4,-1,-1,56,2022-09-14T07:30:21.000Z
6321128d24b2e737c99018a6,-1,-1,57,2022-09-14T07:30:21.000Z
6321208f24b2e737c99018a8,-1,-1,2,2022-09-14T08:30:07.000Z
6321208f24b2e737c99018aa,-1,-1,4,2022-09-14T08:30:07.000Z
6321208f24b2e737c99018ac,-1,-1,5,2022-09-14T08:30:07.000Z
6321209024b2e737c99018ae,-1,-1,7,2022-09-14T08:30:07.000Z
6321209024b2e737c99018b2,-1,-1,17,2022-09-14T08:30:08.000Z
6321209124b2e737c99018b6,-1,-1,8,2022-09-14T08:30:09.000Z
6321209224b2e737c99018b8,-1,-1,14,2022-09-14T08:30:09.000Z
6321209224b2e737c99018bb,-1,-1,22,2022-09-14T08:30:10.000Z
6321209224b2e737c99018bd,-1,-1,24,2022-09-14T08:30:10.000Z
6321209324b2e737c99018bf,-1,-1,25,2022-09-14T08:30:10.000Z
6321209324b2e737c99018c1,-1,-1,28,2022-09-14T08:30:11.000Z
6321209524b2e737c99018c6,-1,-1,37,2022-09-14T08:30:13.000Z
6321209524b2e737c99018c8,-1,-1,38,2022-09-14T08:30:13.000Z
6321209724b2e737c99018cb,179.1,155.4,43,2022-09-14T08:30:13.000Z
6321209924b2e737c99018cd,171.9,147.9,44,2022-09-14T08:30:15.000Z
6321209924b2e737c99018cf,-1,-1,45,2022-09-14T08:30:17.000Z
6321209924b2e737c99018d1,-1,-1,46,2022-09-14T08:30:17.000Z
6321209b24b2e737c99018d5,-1,-1,50,2022-09-14T08:30:18.000Z
6321209b24b2e737c99018d7,-1,-1,51,2022-09-14T08:30:19.000Z
6321209c24b2e737c99018db,-1,-1,56,2022-09-14T08:30:20.000Z
6321209c24b2e737c99018dd,-1,-1,57,2022-09-14T08:30:20.000Z
632138860ab013a834b19c8e,-1,-1,2,2022-09-14T10:12:22.000Z
632138870ab013a834b19c90,-1,-1,4,2022-09-14T10:12:23.000Z
632138870ab013a834b19c92,-1,-1,5,2022-09-14T10:12:23.000Z
632138870ab013a834b19c94,-1,-1,7,2022-09-14T10:12:23.000Z
632138880ab013a834b19c97,-1,-1,17,2022-09-14T10:12:24.000Z
632138890ab013a834b19c9b,-1,-1,8,2022-09-14T10:12:25.000Z
632138890ab013a834b19c9d,-1,-1,14,2022-09-14T10:12:25.000Z
6321388a0ab013a834b19ca0,-1,-1,22,2022-09-14T10:12:26.000Z
6321388a0ab013a834b19ca2,-1,-1,24,2022-09-14T10:12:26.000Z
6321388a0ab013a834b19ca4,-1,-1,25,2022-09-14T10:12:26.000Z
6321388a0ab013a834b19ca6,-1,-1,28,2022-09-14T10:12:26.000Z
6321388c0ab013a834b19cab,-1,-1,37,2022-09-14T10:12:28.000Z
6321388c0ab013a834b19cad,-1,-1,38,2022-09-14T10:12:28.000Z
6321388e0ab013a834b19cb0,179.1,155.4,43,2022-09-14T10:12:29.000Z
6321388f0ab013a834b19cb2,171.9,147.9,44,2022-09-14T10:12:30.000Z
6321388f0ab013a834b19cb4,-1,-1,45,2022-09-14T10:12:31.000Z
6321388f0ab013a834b19cb6,-1,-1,46,2022-09-14T10:12:31.000Z
632138910ab013a834b19cba,-1,-1,50,2022-09-14T10:12:33.000Z
632138910ab013a834b19cbc,-1,-1,51,2022-09-14T10:12:33.000Z
632138920ab013a834b19cc0,-1,-1,56,2022-09-14T10:12:34.000Z
632138920ab013a834b19cc2,-1,-1,57,2022-09-14T10:12:34.000Z
632161d907163bb230b8c15b,-1,-1,2,2022-09-14T13:08:41.000Z
632161d907163bb230b8c15d,-1,-1,4,2022-09-14T13:08:41.000Z
632161da07163bb230b8c15f,-1,-1,5,2022-09-14T13:08:41.000Z
632161da07163bb230b8c161,-1,-1,7,2022-09-14T13:08:42.000Z
632161db07163bb230b8c163,25.8,15,9,2022-09-14T13:08:42.000Z
632161db07163bb230b8c165,-1,-1,17,2022-09-14T13:08:43.000Z
632161dc07163bb230b8c169,-1,-1,8,2022-09-14T13:08:44.000Z
632161dd07163bb230b8c16b,-1,-1,14,2022-09-14T13:08:45.000Z
632161dd07163bb230b8c16e,-1,-1,22,2022-09-14T13:08:45.000Z
632161dd07163bb230b8c170,-1,-1,24,2022-09-14T13:08:45.000Z
632161dd07163bb230b8c172,-1,-1,25,2022-09-14T13:08:45.000Z
632161de07163bb230b8c174,-1,-1,28,2022-09-14T13:08:46.000Z
632161df07163bb230b8c179,-1,-1,37,2022-09-14T13:08:47.000Z
632161e007163bb230b8c17b,-1,-1,38,2022-09-14T13:08:47.000Z
632161e107163bb230b8c180,-1,-1,45,2022-09-14T13:08:49.000Z
632161e207163bb230b8c182,-1,-1,46,2022-09-14T13:08:49.000Z
632161e307163bb230b8c186,-1,-1,50,2022-09-14T13:08:51.000Z
632161e307163bb230b8c188,-1,-1,51,2022-09-14T13:08:51.000Z
632161e407163bb230b8c18c,-1,-1,56,2022-09-14T13:08:52.000Z
632161e407163bb230b8c18e,-1,-1,57,2022-09-14T13:08:52.000Z
63216fe907163bb230b8c190,-1,-1,2,2022-09-14T14:08:41.000Z
63216fe907163bb230b8c192,-1,-1,4,2022-09-14T14:08:41.000Z
63216fe907163bb230b8c194,-1,-1,5,2022-09-14T14:08:41.000Z
63216fe907163bb230b8c196,-1,-1,7,2022-09-14T14:08:41.000Z
63216feb07163bb230b8c19a,-1,-1,17,2022-09-14T14:08:43.000Z
63216fec07163bb230b8c19e,-1,-1,8,2022-09-14T14:08:44.000Z
63216fec07163bb230b8c1a0,-1,-1,14,2022-09-14T14:08:44.000Z
63216fed07163bb230b8c1a3,-1,-1,22,2022-09-14T14:08:45.000Z
